"","brsupport","clock","stemmy","Ntips"
"test_1686_-1.fa",62.1363636363636,0.182306962604546,0.302597825664284,47
"train_223_-1.fa",67.2765957446808,0.2094360717416,0.274921344801072,50
"train_1272_-1.fa",63.6153846153846,0.21599705582808,0.241514606916989,42
"test_1808_-1.fa",64.0930232558139,0.218778067979474,0.248935459447515,46
"train_906_-1.fa",61.375,0.223753557080198,0.25649231482557,43
"train_1505_-1.fa",56.6410256410256,0.224918842584349,0.273182569744823,42
"train_933_-1.fa",63.5581395348837,0.238870014117924,0.277500594108954,46
"train_108_-1.fa",64.4883720930233,0.240373590124937,0.250868367696171,46
"train_1210_-1.fa",65.4523809523809,0.242815235059525,0.260587218381686,45
"train_465_-1.fa",67.695652173913,0.244077719680807,0.266022020034763,49
"train_96_-1.fa",70.6444444444444,0.244256290935113,0.28022494659192,48
"train_213_-1.fa",61.5777777777778,0.244375523573572,0.239329169573385,48
"train_645_-1.fa",66.5555555555556,0.245001798397953,0.257449172494473,48
"train_769_-1.fa",58.46875,0.245111896913503,0.225661788175346,35
"train_539_-1.fa",64.4347826086957,0.24615416898174,0.315575898358141,49
"train_1248_-1.fa",63.9047619047619,0.246543295738018,0.309163627045295,45
"train_358_-1.fa",54.1739130434783,0.248287877916342,0.242643708952082,49
"train_124_-1.fa",68.8695652173913,0.248327506345938,0.290016945222072,49
"dev_1556_-1.fa",56.0789473684211,0.249004616577399,0.276123851077124,41
"train_111_-1.fa",57.9523809523809,0.249520229713708,0.265578150527227,45
"train_617_-1.fa",54.390243902439,0.250341511599115,0.251343428525403,44
"train_1049_-1.fa",63.7317073170732,0.250857629312375,0.265025789121032,44
"train_1300_-1.fa",61.974358974359,0.251048117130613,0.271498187908296,42
"train_85_-1.fa",64.0869565217391,0.251779608802137,0.273702821998007,49
"test_1943_-1.fa",66.8837209302326,0.253137353024586,0.274203780894627,46
"test_1728_-1.fa",58.2820512820513,0.253530972794645,0.241870228131193,42
"train_1169_-1.fa",63.4651162790698,0.253708310389678,0.240961401518461,46
"train_1199_-1.fa",57.5454545454545,0.254128665774811,0.259458087682549,47
"train_860_-1.fa",65.9268292682927,0.255121513374928,0.278107049340718,44
"train_294_-1.fa",66.5333333333333,0.25530505816211,0.264756402208412,48
"test_1763_-1.fa",69.2380952380952,0.255785281943108,0.294686812969646,45
"test_1899_-1.fa",66.5454545454545,0.255893330089636,0.263728196592565,47
"train_519_-1.fa",58.4047619047619,0.256167756865987,0.222793878151391,45
"train_451_-1.fa",53.1666666666667,0.25650515348998,0.228700743644868,45
"train_260_-1.fa",65.5,0.256743129465973,0.278697027402325,47
"train_1225_-1.fa",55.8604651162791,0.25690042869529,0.238493644350024,46
"train_1255_-1.fa",55.65,0.256940003992183,0.263152869086135,43
"train_290_-1.fa",59.1136363636364,0.257179979902803,0.255019964850521,47
"train_742_-1.fa",69.3658536585366,0.25761861582738,0.273848446117481,44
"train_166_-1.fa",62.8857142857143,0.258343645194256,0.240281353920253,38
"train_88_-1.fa",64.3181818181818,0.258534824236744,0.307781730955403,47
"train_957_-1.fa",69.525,0.258701841070601,0.255771390176933,43
"dev_1632_-1.fa",71.9047619047619,0.259063058339956,0.295789205659615,45
"train_775_-1.fa",65.8604651162791,0.259496838038713,0.257546956174482,46
"train_1464_-1.fa",62.0731707317073,0.259616252248783,0.271611970011052,44
"test_1942_-1.fa",68.8372093023256,0.259627772400919,0.287966905128694,46
"train_229_-1.fa",71.0222222222222,0.259835651546188,0.295030250709564,48
"train_1350_-1.fa",62.475,0.260045715458628,0.2821955709553,43
"train_792_-1.fa",60.1190476190476,0.260162101888838,0.261901815077772,45
"train_593_-1.fa",69.6341463414634,0.260292244188762,0.306458218274263,44
"train_1066_-1.fa",63.5813953488372,0.260350959300804,0.249052144787356,46
"train_1394_-1.fa",66.1627906976744,0.260358206225567,0.270505522375008,46
"train_1144_-1.fa",64.4102564102564,0.260369265270853,0.259428718093959,42
"train_316_-1.fa",63.7209302325581,0.260497665746958,0.31142822588671,46
"dev_1611_-1.fa",66.6341463414634,0.260558153743385,0.310911190854933,44
"train_623_-1.fa",64.2666666666667,0.260805347557699,0.253704552688488,48
"test_1944_-1.fa",69.5227272727273,0.261154279731742,0.307026102972564,47
"train_774_-1.fa",70.7179487179487,0.261807050993824,0.315559903071228,42
"train_1494_-1.fa",64.6190476190476,0.261911035259905,0.283175498074677,45
"dev_1588_-1.fa",66.7391304347826,0.26282908507324,0.285711963828286,49
"train_1211_-1.fa",55.0869565217391,0.263413187888568,0.245499265424383,49
"train_1295_-1.fa",61.7111111111111,0.263488062218177,0.243702768278668,48
"train_1145_-1.fa",58.2894736842105,0.264227205061615,0.285470720439983,41
"train_56_-1.fa",61.4791666666667,0.264250708915864,0.26661151246021,51
"train_1080_-1.fa",53.3571428571429,0.264509916745427,0.251494751747192,45
"test_1794_-1.fa",68.5476190476191,0.264789583106066,0.323008545978188,45
"train_1346_-1.fa",55.3421052631579,0.264799020799046,0.23535956818704,41
"train_512_-1.fa",60.2051282051282,0.264895520670368,0.25141422635569,42
"test_1957_-1.fa",62.5,0.265319152950263,0.287850189090725,47
"train_282_-1.fa",67.9565217391304,0.26553621997099,0.268284934039991,49
"train_1262_-1.fa",62,0.265723660526022,0.265152064245287,45
"train_1042_-1.fa",61.7948717948718,0.265960131549627,0.269464250375314,42
"dev_1517_-1.fa",57.6976744186046,0.266038749914699,0.266021185362626,46
"dev_1543_-1.fa",58.195652173913,0.266147587939194,0.263731592554537,49
"train_967_-1.fa",67.9736842105263,0.266194594687634,0.240083022911573,41
"train_1019_-1.fa",63.7441860465116,0.26632897348639,0.277336133202441,46
"train_308_-1.fa",53,0.26675900865143,0.204078545077847,48
"dev_1583_-1.fa",60.6363636363636,0.26702792432047,0.271275317932217,47
"train_227_-1.fa",63.9148936170213,0.267089769429263,0.236583495740336,50
"dev_1625_-1.fa",66.5238095238095,0.267331673343231,0.285542491140362,45
"train_1445_-1.fa",53.8571428571429,0.267784839576823,0.249782864176181,38
"train_1158_-1.fa",68.40625,0.26809470675028,0.302774299581346,35
"train_1105_-1.fa",60.8536585365854,0.268208103455104,0.252909443969746,44
"train_993_-1.fa",62.9333333333333,0.268468533575338,0.258719711861644,48
"train_1071_-1.fa",59.1555555555556,0.26854164268372,0.256172855154762,48
"train_956_-1.fa",69.575,0.268575621361583,0.302185774917781,43
"test_1773_-1.fa",66.5111111111111,0.26930757966084,0.301698071705791,48
"train_51_-1.fa",64.8666666666667,0.269341608800202,0.258303969686951,48
"train_97_-1.fa",56.1395348837209,0.269597916946342,0.239906249820924,46
"train_1357_-1.fa",64.6818181818182,0.269660583904846,0.259421261148669,47
"test_1782_-1.fa",57.0238095238095,0.269731538134904,0.274725479403998,45
"train_76_-1.fa",63.975,0.269825723556453,0.252656249421084,43
"test_1839_-1.fa",59,0.269985034692706,0.245189406772141,49
"train_1086_-1.fa",62.6818181818182,0.270292352618798,0.298898909384372,47
"train_1490_-1.fa",61.7142857142857,0.270335065647355,0.290289887179864,45
"train_333_-1.fa",58.4,0.270399465329111,0.214446961593312,48
"train_370_-1.fa",61.3720930232558,0.270544769274368,0.286301176707549,46
"train_385_-1.fa",56.9130434782609,0.270626503347995,0.266076419993154,49
"train_1304_-1.fa",62.0263157894737,0.270656237996942,0.238127379931689,41
"train_458_-1.fa",65.3777777777778,0.270657712217235,0.295500578199134,48
"test_1771_-1.fa",63.5555555555556,0.270838670353987,0.28727719820857,48
"train_262_-1.fa",59.9024390243902,0.270887600867744,0.255743431538038,44
"train_1051_-1.fa",58.5526315789474,0.270923375346146,0.23503411990071,41
"test_1715_-1.fa",66.2142857142857,0.271232528503853,0.292901223645597,45
"train_336_-1.fa",55.6666666666667,0.271371087388541,0.246758092557816,48
"train_1450_-1.fa",69.8,0.271573960062632,0.28459795092735,48
"train_547_-1.fa",51.7027027027027,0.271824958068316,0.214109194438875,40
"train_1077_-1.fa",64.2093023255814,0.271882536251628,0.245580046654156,46
"train_968_-1.fa",61.2272727272727,0.272042061137685,0.223056877411237,47
"train_728_-1.fa",60.1,0.272067441825376,0.242760708881035,43
"dev_1542_-1.fa",64.2,0.272109552264774,0.27792980036903,43
"train_646_-1.fa",66.1818181818182,0.272174171092556,0.303568081675019,47
"train_864_-1.fa",64.5111111111111,0.272695379762974,0.253869226966912,48
"train_1298_-1.fa",65.7948717948718,0.272746907789689,0.284382982544419,42
"train_424_-1.fa",56.6521739130435,0.272827370326702,0.262224580648607,49
"train_546_-1.fa",58.2325581395349,0.272830714232781,0.251718864413295,46
"train_1348_-1.fa",64.075,0.272900301927054,0.249478089395329,43
"dev_1538_-1.fa",62.4,0.272980648465695,0.276150878850379,43
"train_974_-1.fa",62.8636363636364,0.273095344748473,0.253493067095226,47
"train_797_-1.fa",59.5238095238095,0.27318805054363,0.256254276258384,45
"train_1095_-1.fa",55.0789473684211,0.273230845366305,0.262509240777495,41
"train_627_-1.fa",58.3409090909091,0.273457955942041,0.274531552429146,47
"test_1870_-1.fa",54.4523809523809,0.273558436351544,0.269614299142404,45
"train_5_-1.fa",65.6086956521739,0.273952969694506,0.271917116763008,49
"train_1317_-1.fa",65.6666666666667,0.27406772860865,0.273559561869328,39
"test_1694_-1.fa",66.9302325581395,0.274079908041215,0.313565031401885,46
"train_1384_-1.fa",64.775,0.274149598269721,0.251953212199402,43
"train_922_-1.fa",64.625,0.274584029363108,0.299343010669742,43
"train_33_-1.fa",60.0975609756098,0.274718254355719,0.25542739002797,44
"train_569_-1.fa",56.9523809523809,0.274831154950464,0.257949068452654,45
"train_423_-1.fa",61.55,0.274857566382852,0.274582919129168,43
"train_779_-1.fa",64.9318181818182,0.274937038621361,0.278972217387145,47
"test_1909_-1.fa",60.8333333333333,0.274957160431235,0.258719261820173,45
"dev_1519_-1.fa",65.4772727272727,0.275243716530178,0.281187901091176,47
"test_1726_-1.fa",74.5952380952381,0.275409950557424,0.324899561193655,45
"train_288_-1.fa",61.875,0.275620167337168,0.239417862845039,43
"dev_1566_-1.fa",65.2093023255814,0.275703223900558,0.272488412114058,46
"dev_1516_-1.fa",68.5227272727273,0.275768174721177,0.27798806075061,47
"train_924_-1.fa",66.0888888888889,0.275857766546318,0.275771528366717,48
"train_1217_-1.fa",62.6153846153846,0.27631328568571,0.280023108004411,42
