"","brsupport","clock","stemmy","Ntips"
"train_121_-1.fa",57.7142857142857,0.244260737789481,0.324631520997907,45
"train_688_-1.fa",71.4090909090909,0.268400511612176,0.324304465699568,47
"train_488_-1.fa",69.2972972972973,0.268471372329151,0.328173424062585,40
"train_1376_-1.fa",80,0.270493344607595,0.338130189983335,43
"train_1476_-1.fa",67.1590909090909,0.272255462791232,0.298045058484859,47
"train_1244_-1.fa",75.4047619047619,0.272392864865302,0.302165425568378,45
"train_60_-1.fa",69.8571428571429,0.274318328289942,0.331263071444915,45
"train_64_-1.fa",65.0444444444445,0.274500936795145,0.294072238169431,48
"train_314_-1.fa",60.5348837209302,0.274580950192699,0.317701973230969,46
"train_787_-1.fa",74.7555555555556,0.274951119670131,0.308253068183699,48
"train_1272_-1.fa",75.8974358974359,0.27548221550922,0.312123740045033,42
"train_29_-1.fa",66.7826086956522,0.277007414765476,0.311020999324878,49
"train_1366_-1.fa",65.0487804878049,0.277415587179335,0.282294136296992,44
"train_635_-1.fa",69,0.279469985096356,0.270159417926409,40
"train_746_-1.fa",62.7954545454545,0.281426456665343,0.307193293507707,47
"test_1869_-1.fa",64.3111111111111,0.281873913009061,0.313039473433558,48
"train_802_-1.fa",68.5777777777778,0.283155518587191,0.292529929874013,48
"train_1341_-1.fa",74.8,0.284354557338321,0.358135033085267,43
"test_1747_-1.fa",71.3863636363636,0.284643277327909,0.331849256390194,47
"train_404_-1.fa",66.5952380952381,0.284856685890806,0.309836116897169,45
"train_1385_-1.fa",70.3488372093023,0.286721258392502,0.314967524134158,46
"train_1305_-1.fa",74.6428571428571,0.286900809427956,0.344202472967987,45
"train_1240_-1.fa",65.4166666666667,0.288050008079704,0.284778922243128,39
"train_1266_-1.fa",65.1590909090909,0.28881386981519,0.301202738132374,47
"train_1019_-1.fa",67.0232558139535,0.289033386776723,0.28425546562443,46
"train_949_-1.fa",53.6904761904762,0.289099810699871,0.271149990637833,45
"train_423_-1.fa",69.3,0.289282304301626,0.320240140683248,43
"train_336_-1.fa",70.1555555555556,0.289699476256828,0.319800817441911,48
"dev_1642_-1.fa",69.6222222222222,0.291683565898067,0.326988047753355,48
"train_538_-1.fa",70.1666666666667,0.292534670311678,0.326822127866829,45
"train_1145_-1.fa",80.2894736842105,0.293221856786664,0.303643935158507,41
"train_911_-1.fa",68.6590909090909,0.294494913866536,0.294640750878064,47
"train_1300_-1.fa",77.9487179487179,0.294778862125135,0.334572152299068,42
"train_544_-1.fa",62.7435897435897,0.294790680863316,0.28523808272273,42
"dev_1617_-1.fa",74.85,0.296003038033144,0.292898387068458,43
"train_915_-1.fa",65.1052631578947,0.297007534642691,0.303887832721308,41
"dev_1540_-1.fa",72.2093023255814,0.297276669231384,0.29575259323712,46
"train_1139_-1.fa",76.4634146341463,0.298468604799287,0.30078653351931,44
"dev_1568_-1.fa",78.0952380952381,0.298791416721075,0.303038264618779,45
"train_1051_-1.fa",72.8421052631579,0.299537829035922,0.320373781931139,41
"train_1324_-1.fa",69.2051282051282,0.299652302568287,0.278411090169365,42
