"","brsupport","clock","stemmy","Ntips"
"train_462_-1.fa",64.3555555555556,0.0831616199863955,0.508777875720789,48
"train_497_-1.fa",67.9024390243902,0.0860296181584305,0.465200738340323,44
"dev_1612_-1.fa",65.6888888888889,0.0866155754243135,0.530177786960975,48
"train_1457_-1.fa",65.4871794871795,0.105127098488585,0.596290938416865,42
"dev_1545_-1.fa",77.5,0.111255606337429,0.255057677206675,47
"train_969_-1.fa",63,0.14736338327736,0.520229905967335,45
"train_1304_-1.fa",52.7894736842105,0.148788577708527,0.236669778867803,41
"train_366_-1.fa",67.6666666666667,0.150061759747831,0.245239866601385,48
"train_581_-1.fa",76.6511627906977,0.152992922936235,0.243599186675471,46
"dev_1619_-1.fa",68.8571428571429,0.189649079718972,0.253772420485706,45
"dev_1548_-1.fa",76.7173913043478,0.208623391127398,0.254754673113379,49
"train_122_-1.fa",66.3636363636364,0.232055804795227,0.251224814965964,47
"train_614_-1.fa",66.7027027027027,0.239724180112086,0.23119732646244,40
"train_565_-1.fa",59.725,0.243492080810082,0.371745126463219,43
"train_1455_-1.fa",69.75,0.243547936122278,0.362664001818332,43
"train_1282_-1.fa",77.7674418604651,0.246845475390413,0.364983046586528,46
"train_1497_-1.fa",60.0909090909091,0.247686126900166,0.364802950770914,47
"train_1161_-1.fa",74.6341463414634,0.24785082638724,0.37837659465708,44
"train_1218_-1.fa",80.7560975609756,0.248592070148917,0.36347410771809,44
"train_903_-1.fa",74.953488372093,0.249370765454312,0.351112524438786,46
"train_1118_-1.fa",71.1025641025641,0.249563265141902,0.345173795617554,42
"train_143_-1.fa",68.2272727272727,0.249886469650064,0.377408083992636,47
"train_372_-1.fa",79.936170212766,0.250322828371927,0.372857850087908,50
"train_1131_-1.fa",78.7222222222222,0.251351561723676,0.351794750455352,39
"train_1135_-1.fa",58.953488372093,0.251801388664664,0.362662159743474,46
"train_95_-1.fa",73.1333333333333,0.25215455930064,0.36482479445551,48
"train_660_-1.fa",73.775,0.252708381635904,0.321776507870541,43
"train_556_-1.fa",82.2857142857143,0.252856138154537,0.365481195833415,45
"train_9_-1.fa",69.4,0.252885608271566,0.328844013224693,48
"test_2001_-1.fa",82.7045454545455,0.253130371098631,0.375488555962788,47
"train_598_-1.fa",77.9111111111111,0.25322271288269,0.365074077827072,48
"dev_1651_-1.fa",63.8888888888889,0.253446228767715,0.352316544658647,48
"train_1269_-1.fa",82.8666666666667,0.253754093020325,0.357755683287452,48
"train_1492_-1.fa",78.0952380952381,0.254053770422275,0.355856795187272,45
"test_1765_-1.fa",65.6888888888889,0.254305620363863,0.397336214075177,48
"train_1157_-1.fa",80.25,0.254768958181429,0.359502234821457,43
"train_1257_-1.fa",74.1463414634146,0.255258924501475,0.356032319566869,44
"train_247_-1.fa",77.8409090909091,0.25527593781142,0.350357091917815,47
"test_1868_-1.fa",75.6046511627907,0.255934619041566,0.374480334641385,46
"train_1501_-1.fa",71.55,0.256137458971646,0.373210393633776,43
"train_893_-1.fa",64.1219512195122,0.256217035272536,0.35065832947047,44
"train_213_-1.fa",72.8222222222222,0.256468120260494,0.358285981882062,48
"train_370_-1.fa",71.5581395348837,0.256523473738244,0.377664305299902,46
"test_1976_-1.fa",63.4878048780488,0.25676389537645,0.359984612751028,44
"train_1452_-1.fa",68.1190476190476,0.257192934862494,0.308312970633995,45
"train_1274_-1.fa",68.8780487804878,0.257465248753915,0.337985956193787,44
"train_1470_-1.fa",68.1351351351351,0.257514992971699,0.37610622520744,40
"train_924_-1.fa",67.9333333333333,0.258321006835928,0.370161590016051,48
"train_938_-1.fa",75.8780487804878,0.258594067557344,0.357740049795996,44
"train_705_-1.fa",78.3409090909091,0.258893522067539,0.349901659693023,47
"train_780_-1.fa",82.5384615384615,0.258974887659444,0.457441922769533,42
"train_947_-1.fa",75.0952380952381,0.259451748525637,0.392450512618282,45
"train_576_-1.fa",73.6428571428571,0.259479363037804,0.367096313172541,45
"train_1046_-1.fa",77.0232558139535,0.259545767655194,0.377302409238963,46
"test_1847_-1.fa",68.4146341463415,0.260176562709636,0.367088466766752,44
"train_56_-1.fa",73.9375,0.260689459190997,0.366829147348318,51
"train_513_-1.fa",75.475,0.261097977731637,0.36623213696995,43
"train_882_-1.fa",86.4090909090909,0.261445531003911,0.378366937561238,47
"train_602_-1.fa",77.7441860465116,0.261500954693727,0.355958070631003,46
