"","brsupport","clock","stemmy","Ntips"
"test_1675_-1.fa",43.780487804878,0.0457692320664562,0.12336845880047,44
"train_129_-1.fa",66.1914893617021,0.0463321994290401,0.133710052554933,50
"train_1036_-1.fa",59.609756097561,0.0481356198111786,0.129051687592622,44
"train_1358_-1.fa",63,0.0494970843953944,0.137333483231899,44
"train_521_-1.fa",51.6829268292683,0.0519273150023478,0.131354228720889,44
"train_1088_-1.fa",59.5,0.0591573142957387,0.139953812714259,45
"train_1456_-1.fa",54.0857142857143,0.0862754421302678,0.137252992054734,38
"train_281_-1.fa",56.6136363636364,0.134871818624814,0.169674270996919,47
"train_1487_-1.fa",56.65,0.22808974720131,0.232350389105925,43
"train_1316_-1.fa",60.5853658536585,0.229075860164326,0.285424346710663,44
"train_41_-1.fa",53,0.231198604234156,0.0420144912370115,4
"train_642_-1.fa",66.025,0.231484117407616,0.250581596447051,43
"train_891_-1.fa",73.2093023255814,0.233167305332722,0.244898356264865,46
"train_221_-1.fa",60.7777777777778,0.234194598498819,0.242206544567998,48
"train_172_-1.fa",53.3555555555556,0.236434676654536,0.230596895076883,48
"test_1833_-1.fa",61.0476190476191,0.242383468722613,0.281588256238103,45
"train_673_-1.fa",53.775,0.244183629507251,0.214704473065143,43
"train_398_-1.fa",68.2888888888889,0.244499863430241,0.224303085385793,48
"train_1352_-1.fa",67.1951219512195,0.246794523068471,0.253188101517498,44
"train_272_-1.fa",57.046511627907,0.246898706070483,0.221418158301007,46
"test_1709_-1.fa",57.3863636363636,0.247164940551898,0.255729708051547,47
"train_458_-1.fa",64.0444444444445,0.247539892978077,0.220937849963288,48
"train_774_-1.fa",65,0.248010122261767,0.236898803751734,42
"train_1257_-1.fa",56.8780487804878,0.248780657720778,0.218773955707516,44
"test_1826_-1.fa",55.7777777777778,0.249158188294749,0.236510435100408,48
"train_453_-1.fa",65.0212765957447,0.249201488744471,0.242512300093293,50
"train_1469_-1.fa",60.0888888888889,0.249266900723072,0.20529009800369,48
